id;CIDADE;ESTADO;UF;REGIÃO;location;Latitude;Longitude
4311270;Lagoa dos Três Cantos;Rio Grande do Sul;RS;Sul;Lagoa dos Três Cantos, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-285.668.647;-528.581.637
4311304;Lagoa Vermelha;Rio Grande do Sul;RS;Sul;Lagoa Vermelha, Região Geográfica Imediata de Lagoa Vermelha, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-282.087.034;-51.527.499
4311403;Lajeado;Rio Grande do Sul;RS;Sul;Lajeado, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-294.671.522;-519.624.046
4311429;Lajeado do Bugre;Rio Grande do Sul;RS;Sul;Lajeado do Bugre, Região Geográfica Imediata de Palmeira das Missões, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-276.903.262;-531.811.907
4311502;Lavras do Sul;Rio Grande do Sul;RS;Sul;Lavras do Sul, Região Geográfica Imediata de São Gabriel - Caçapava do Sul, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97390-000, Brasil;-308.118.057;-538.982.856
4311601;Liberato Salzano;Rio Grande do Sul;RS;Sul;Liberato Salzano, Região Geográfica Imediata de Frederico Westphalen, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99690-000, Brasil;-276.003.296;-530.714.815
4311627;Lindolfo Collor;Rio Grande do Sul;RS;Sul;Lindolfo Collor, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-295.956.301;-512.102.797
4311643;Linha Nova;Rio Grande do Sul;RS;Sul;Linha Nova, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-29.467.709;-512.001.125
4311700;Machadinho;Rio Grande do Sul;RS;Sul;Machadinho, Região Geográfica Imediata de Lagoa Vermelha, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99880-000, Brasil;-275.658.904;-516.677.057
4311718;Maçambará;Rio Grande do Sul;RS;Sul;Maçambará, Região Geográfica Imediata de São Borja, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, 97645-000, Brasil;-29.144.485;-56.067.444
4311734;Mampituba;Rio Grande do Sul;RS;Sul;Mampituba, Região Geográfica Imediata de Torres, Aglomeração Urbana do Litoral Norte, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95572-000, Brasil;-292.128.226;-499.344.527
4311759;Manoel Viana;Rio Grande do Sul;RS;Sul;Manoel Viana, Região Geográfica Imediata de Uruguaiana, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, 97640-000, Brasil;-29.585.935;-55.484.112
4311775;Maquiné;Rio Grande do Sul;RS;Sul;Maquiné, Região Geográfica Imediata de Tramandaí - Osório, Aglomeração Urbana do Litoral Norte, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95530-000, Brasil;-296.756.372;-502.056.317
4311791;Maratá;Rio Grande do Sul;RS;Sul;Maratá, Região Geográfica Imediata de Montenegro, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95790-000, Brasil;-29.549.349;-515.546.411
4311809;Marau;Rio Grande do Sul;RS;Sul;Marau, Região Geográfica Imediata de Marau, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99150-000, Brasil;-284.493.053;-522.002.156
4311908;Marcelino Ramos;Rio Grande do Sul;RS;Sul;Marcelino Ramos, Região Geográfica Imediata de Erechim, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99800-000, Brasil;-274.622.708;-519.081.009
4311981;Mariana Pimentel;Rio Grande do Sul;RS;Sul;Mariana Pimentel, Região Geográfica Imediata de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-303.536.856;-515.832.775
4312005;Mariano Moro;Rio Grande do Sul;RS;Sul;Mariano Moro, Região Geográfica Imediata de Erechim, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-273.541.972;-521.469.053
4312054;Marques de Souza;Rio Grande do Sul;RS;Sul;Marques de Souza, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95923-000, Brasil;-293.275.642;-520.961.801
4312104;Mata;Rio Grande do Sul;RS;Sul;Mata, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97410-000, Brasil;-295.637.643;-544.590.898
4312138;Mato Castelhano;Rio Grande do Sul;RS;Sul;Mato Castelhano, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-282.782.729;-521.948.111
4312153;Mato Leitão;Rio Grande do Sul;RS;Sul;Mato Leitão, Região Geográfica Imediata de Santa Cruz do Sul, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-295.281.244;-521.278.069
4312179;Mato Queimado;Rio Grande do Sul;RS;Sul;Mato Queimado, Região Geográfica Imediata de Cerro Largo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 97935-000, Brasil;-28.257.822;-5.461.709
4312203;Maximiliano de Almeida;Rio Grande do Sul;RS;Sul;Maximiliano de Almeida, Região Geográfica Imediata de Tapejara - Sananduva, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99890-000, Brasil;-276.326.512;-518.046.768
4312252;Minas do Leão;Rio Grande do Sul;RS;Sul;Minas do Leão, Região Geográfica Imediata de Charqueadas - Triunfo - São Jerônimo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 96755-000, Brasil;-301.334.499;-520.455.962
4312302;Miraguaí;Rio Grande do Sul;RS;Sul;Miraguaí, Região Geográfica Imediata de Três Passos, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98540-000, Brasil;-274.943.651;-536.874.223
4312351;Montauri;Rio Grande do Sul;RS;Sul;Montauri, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-286.501.657;-520.757.639
4312377;Monte Alegre dos Campos;Rio Grande do Sul;RS;Sul;Monte Alegre dos Campos, Região Geográfica Imediata de Vacaria, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-286.840.498;-507.820.322
4312385;Monte Belo do Sul;Rio Grande do Sul;RS;Sul;Monte Belo do Sul, Região Geográfica Imediata de Bento Gonçalves, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95718-000, Brasil;-291.636.205;-516.347.449
4312401;Montenegro;Rio Grande do Sul;RS;Sul;Montenegro, Região Geográfica Imediata de Montenegro, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-296.826.112;-514.687.455
4312427;Mormaço;Rio Grande do Sul;RS;Sul;Mormaço, Região Geográfica Imediata de Soledade, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-286.935.499;-526.925.978
4312443;Morrinhos do Sul;Rio Grande do Sul;RS;Sul;Morrinhos do Sul, Região Geográfica Imediata de Torres, Aglomeração Urbana do Litoral Norte, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95577-000, Brasil;-293.653.782;-499.314.425
4312450;Morro Redondo;Rio Grande do Sul;RS;Sul;Morro Redondo, Região Geográfica Imediata de Pelotas, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96150-000, Brasil;-315.921.148;-526.257.669
4312476;Morro Reuter;Rio Grande do Sul;RS;Sul;Morro Reuter, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 93990-000, Brasil;-295.389.519;-510.818.864
4312500;Mostardas;Rio Grande do Sul;RS;Sul;Mostardas, Região Geográfica Imediata de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 96270-000, Brasil;-3.110.538;-50.916.692
4312609;Muçum;Rio Grande do Sul;RS;Sul;Muçum, Região Geográfica Imediata de Encantado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95970-000, Brasil;-291.666.714;-518.747.726
4312617;Muitos Capões;Rio Grande do Sul;RS;Sul;Muitos Capões, Região Geográfica Imediata de Vacaria, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-283.162.856;-511.836.226
4312625;Muliterno;Rio Grande do Sul;RS;Sul;Muliterno, Região Geográfica Imediata de Marau, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-283.295.989;-517.682.438
4312658;Não-Me-Toque;Rio Grande do Sul;RS;Sul;Não-Me-Toque, Região Geográfica Imediata de Carazinho, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99470-000, Brasil;-284.575.507;-528.196.547
4312674;Nicolau Vergueiro;Rio Grande do Sul;RS;Sul;Nicolau Vergueiro, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-285.361.987;-524.631.712
4312708;Nonoai;Rio Grande do Sul;RS;Sul;Nonoai, Região Geográfica Imediata de Nonoai, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99600-000, Brasil;-273.660.882;-527.717.853
4312757;Nova Alvorada;Rio Grande do Sul;RS;Sul;Nova Alvorada, Região Geográfica Imediata de Marau, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-286.774.191;-521.663.732
4312807;Nova Araçá;Rio Grande do Sul;RS;Sul;Nova Araçá, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95350-000, Brasil;-286.604.116;-517.424.776
4312906;Nova Bassano;Rio Grande do Sul;RS;Sul;Nova Bassano, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95340-000, Brasil;-287.304.074;-517.034.689
4312955;Nova Boa Vista;Rio Grande do Sul;RS;Sul;Nova Boa Vista, Região Geográfica Imediata de Carazinho, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99580-000, Brasil;-27.993.207;-529.798.023
4313003;Nova Bréscia;Rio Grande do Sul;RS;Sul;Nova Bréscia, Região Geográfica Imediata de Encantado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-292.158.737;-520.290.188
4313011;Nova Candelária;Rio Grande do Sul;RS;Sul;Nova Candelária, Região Geográfica Imediata de Três de Maio, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98919-000, Brasil;-276.110.759;-541.065.402
4313037;Nova Esperança do Sul;Rio Grande do Sul;RS;Sul;Nova Esperança do Sul, Região Geográfica Imediata de Santiago, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-294.102.156;-548.287.783
4313060;Nova Hartz;Rio Grande do Sul;RS;Sul;Nova Hartz, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 93890-000, Brasil;-295.842.391;-509.043.246
4313086;Nova Pádua;Rio Grande do Sul;RS;Sul;Nova Pádua, Região Geográfica Imediata de Caxias do Sul, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95275-000, Brasil;-290.283.514;-513.075.981
4313102;Nova Palma;Rio Grande do Sul;RS;Sul;Nova Palma, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97250-000, Brasil;-294.711.081;-534.693.751
4313201;Nova Petrópolis;Rio Grande do Sul;RS;Sul;Nova Petrópolis, Região Geográfica Imediata de Caxias do Sul, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95150-000, Brasil;-293.759.836;-511.123.342
4313300;Nova Prata;Rio Grande do Sul;RS;Sul;Nova Prata, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95320-000, Brasil;-287.849.383;-516.091.999
4313334;Nova Ramada;Rio Grande do Sul;RS;Sul;Nova Ramada, Região Geográfica Imediata de Ijuí, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98758-000, Brasil;-280.820.908;-537.063.919
4313359;Nova Roma do Sul;Rio Grande do Sul;RS;Sul;Nova Roma do Sul, Região Geográfica Imediata de Caxias do Sul, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-289.884.663;-514.086.514
4313375;Nova Santa Rita;Rio Grande do Sul;RS;Sul;Nova Santa Rita, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 92480-000, Brasil;-298.489.972;-512.764.275
4313391;Novo Cabrais;Rio Grande do Sul;RS;Sul;Novo Cabrais, Região Geográfica Imediata de Cachoeira do Sul, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-297.347.439;-529.499.851
4313409;Novo Hamburgo;Rio Grande do Sul;RS;Sul;Novo Hamburgo, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-296.905.705;-511.429.035
4313425;Novo Machado;Rio Grande do Sul;RS;Sul;Novo Machado, Região Geográfica Imediata de Santa Rosa, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98955-000, Brasil;-275.780.463;-545.010.396
4313441;Novo Tiradentes;Rio Grande do Sul;RS;Sul;Novo Tiradentes, Região Geográfica Imediata de Frederico Westphalen, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-275.628.338;-531.827.183
4313466;Novo Xingu;Rio Grande do Sul;RS;Sul;Novo Xingu, Região Geográfica Imediata de Carazinho, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-277.482.333;-530.629.707
4313490;Novo Barreiro;Rio Grande do Sul;RS;Sul;Novo Barreiro, Região Geográfica Imediata de Palmeira das Missões, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 98338-000, Brasil;-279.075.461;-531.095.554
4313508;Osório;Rio Grande do Sul;RS;Sul;Osório, Região Geográfica Imediata de Tramandaí - Osório, Aglomeração Urbana do Litoral Norte, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95520-000, Brasil;-298.890.733;-502.740.498
4313607;Paim Filho;Rio Grande do Sul;RS;Sul;Paim Filho, Região Geográfica Imediata de Tapejara - Sananduva, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99850-000, Brasil;-277.099.371;-517.586.234
4313656;Palmares do Sul;Rio Grande do Sul;RS;Sul;Palmares do Sul, Região Geográfica Imediata de Porto Alegre, Aglomeração Urbana do Litoral Norte, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95540-000, Brasil;-302.580.247;-505.097.954
4313706;Palmeira das Missões;Rio Grande do Sul;RS;Sul;Palmeira das Missões, Região Geográfica Imediata de Palmeira das Missões, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 98300-000, Brasil;-279.010.519;-533.135.927
4313805;Palmitinho;Rio Grande do Sul;RS;Sul;Palmitinho, Região Geográfica Imediata de Frederico Westphalen, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 98430-000, Brasil;-273.553.374;-535.575.968
4313904;Panambi;Rio Grande do Sul;RS;Sul;Panambi, Região Geográfica Imediata de Ijuí, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98280-000, Brasil;-282.898.542;-53.501.822
4313953;Pantano Grande;Rio Grande do Sul;RS;Sul;Pantano Grande, Região Geográfica Imediata de Santa Cruz do Sul, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 96650-000, Brasil;-301.907.942;-523.721.771
4314001;Paraí;Rio Grande do Sul;RS;Sul;Paraí, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-285.966.772;-517.851.426
4314027;Paraíso do Sul;Rio Grande do Sul;RS;Sul;Paraíso do Sul, Região Geográfica Imediata de Cachoeira do Sul, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 96530-000, Brasil;-297.311.548;-531.777.338
4314035;Pareci Novo;Rio Grande do Sul;RS;Sul;Pareci Novo, Região Geográfica Imediata de Montenegro, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-296.386.722;-513.961.969
4314050;Parobé;Rio Grande do Sul;RS;Sul;Parobé, Região Geográfica Imediata de Taquara - Parobé - Igrejinha, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95630-000, Brasil;-29.624.257;-5.083.118
4314068;Passa Sete;Rio Grande do Sul;RS;Sul;Passa Sete, Região Geográfica Imediata de Sobradinho, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 96908-000, Brasil;-294.498.383;-529.652.172
4314076;Passo do Sobrado;Rio Grande do Sul;RS;Sul;Passo do Sobrado, Região Geográfica Imediata de Santa Cruz do Sul, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 96685-000, Brasil;-297.477.243;-522.734.293
4314100;Passo Fundo;Rio Grande do Sul;RS;Sul;Passo Fundo, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-282.550.598;-523.966.606
4314134;Paulo Bento;Rio Grande do Sul;RS;Sul;Paulo Bento, Região Geográfica Imediata de Erechim, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-277.034.385;-524.220.174
4314159;Paverama;Rio Grande do Sul;RS;Sul;Paverama, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-295.521.033;-517.343.769
4314175;Pedras Altas;Rio Grande do Sul;RS;Sul;Pedras Altas, Região Geográfica Imediata de Bagé, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil;-317.324.042;-53.585.424
4314209;Pedro Osório;Rio Grande do Sul;RS;Sul;Pedro Osório, Região Geográfica Imediata de Pelotas, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96360-000, Brasil;-31.861.921;-528.219.388
4314308;Pejuçara;Rio Grande do Sul;RS;Sul;Pejuçara, Região Geográfica Imediata de Ijuí, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98270-000, Brasil;-284.217.646;-536.554.254
4314407;Pelotas;Rio Grande do Sul;RS;Sul;Pelotas, Região Geográfica Imediata de Pelotas, Aglomeração Urbana do Sul, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil;-317.699.736;-523.410.161
4314423;Picada Café;Rio Grande do Sul;RS;Sul;Picada Café, Região Geográfica Imediata de Caxias do Sul, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-29.446.421;-51.136.725
4314456;Pinhal;Rio Grande do Sul;RS;Sul;Pinhal, Região Geográfica Imediata de Frederico Westphalen, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-275.114.158;-532.163.814
4314464;Pinhal da Serra;Rio Grande do Sul;RS;Sul;Pinhal da Serra, Região Geográfica Imediata de Vacaria, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-278.743.529;-511.706.149
4314472;Pinhal Grande;Rio Grande do Sul;RS;Sul;Pinhal Grande, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-293.472.446;-533.343.023
4314498;Pinheirinho do Vale;Rio Grande do Sul;RS;Sul;Pinheirinho do Vale, Região Geográfica Imediata de Frederico Westphalen, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-272.111.177;-536.144.253
4314506;Pinheiro Machado;Rio Grande do Sul;RS;Sul;Pinheiro Machado, Região Geográfica Imediata de Bagé, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96470-000, Brasil;-315.792.646;-533.822.191
4314548;Pinto Bandeira;Rio Grande do Sul;RS;Sul;Pinto Bandeira, Região Geográfica Imediata de Bento Gonçalves, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-290.977.191;-514.498.258
4314555;Pirapó;Rio Grande do Sul;RS;Sul;Pirapó, Região Geográfica Imediata de São Luiz Gonzaga, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-28.045.428;-551.987.198
4314605;Piratini;Rio Grande do Sul;RS;Sul;Piratini, Região Geográfica Imediata de Pelotas, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96490-000, Brasil;-31.448.451;-531.039.931
4314704;Planalto;Rio Grande do Sul;RS;Sul;Planalto, Região Geográfica Imediata de Nonoai, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 98470-000, Brasil;-273.297.033;-530.575.473
4314753;Poço das Antas;Rio Grande do Sul;RS;Sul;Poço das Antas, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95740-000, Brasil;-294.512.516;-516.690.936
4314779;Pontão;Rio Grande do Sul;RS;Sul;Pontão, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99190-000, Brasil;-280.599.735;-526.779.378
4314787;Ponte Preta;Rio Grande do Sul;RS;Sul;Ponte Preta, Região Geográfica Imediata de Erechim, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99735-000, Brasil;-276.577.598;-524.895.431
4314803;Portão;Rio Grande do Sul;RS;Sul;Portão, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 93180-000, Brasil;-296.932.554;-512.331.837
4314902;Porto Alegre;Rio Grande do Sul;RS;Sul;Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-300.324.999;-512.303.767
4315008;Porto Lucena;Rio Grande do Sul;RS;Sul;Porto Lucena, Região Geográfica Imediata de Santa Rosa, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-278.532.622;-550.198.385
4315057;Porto Mauá;Rio Grande do Sul;RS;Sul;Porto Mauá, Região Geográfica Imediata de Santa Rosa, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-275.740.153;-546.690.808
4315073;Porto Vera Cruz;Rio Grande do Sul;RS;Sul;Porto Vera Cruz, Região Geográfica Imediata de Santa Rosa, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-277.354.566;-549.009.622
4315107;Porto Xavier;Rio Grande do Sul;RS;Sul;Porto Xavier, Região Geográfica Imediata de Cerro Largo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98995-000, Brasil;-279.061.459;-551.395.757
4315131;Pouso Novo;Rio Grande do Sul;RS;Sul;Pouso Novo, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95945-000, Brasil;-291.695.872;-522.085.122
4315149;Presidente Lucena;Rio Grande do Sul;RS;Sul;Presidente Lucena, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-29.517.549;-51.179.798
4315156;Progresso;Rio Grande do Sul;RS;Sul;Progresso, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95925-000, Brasil;-292.419.958;-523.108.869
4315172;Protásio Alves;Rio Grande do Sul;RS;Sul;Protásio Alves, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-287.586.297;-514.741.516
4315206;Putinga;Rio Grande do Sul;RS;Sul;Putinga, Região Geográfica Imediata de Encantado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-290.017.469;-521.566.367
4315305;Quaraí;Rio Grande do Sul;RS;Sul;Quaraí, Região Geográfica Imediata de Santana do Livramento, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, Brasil;-303.818.093;-564.526.576
4315313;Quatro Irmãos;Rio Grande do Sul;RS;Sul;Quatro Irmãos, Região Geográfica Imediata de Erechim, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-278.229.301;-524.427.548
4315321;Quevedos;Rio Grande do Sul;RS;Sul;Quevedos, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 98140-000, Brasil;-293.529.828;-540.687.208
4315354;Quinze de Novembro;Rio Grande do Sul;RS;Sul;Quinze de Novembro, Região Geográfica Imediata de Cruz Alta, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-28.742.279;-530.951.692
4315404;Redentora;Rio Grande do Sul;RS;Sul;Redentora, Região Geográfica Imediata de Três Passos, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98550-000, Brasil;-276.616.073;-536.421.338
4315453;Relvado;Rio Grande do Sul;RS;Sul;Relvado, Região Geográfica Imediata de Encantado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-291.121.081;-520.713.979
4315503;Restinga Sêca;Rio Grande do Sul;RS;Sul;Restinga Sêca, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-298.145.611;-533.734.546
4315552;Rio dos Índios;Rio Grande do Sul;RS;Sul;Rio dos Índios, Região Geográfica Imediata de Nonoai, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-273.010.535;-528.406.196
